time,row,col,demand
459,7,0,0
497,0,5,123
294,3,2,0
233,4,2,0
710,5,5,13
36,3,1,3
201,4,6,0
75,2,1,0
575,5,1,0
687,1,0,0
309,6,7,43
142,2,5,91
72,3,6,73
539,1,6,0
567,1,1,16
195,2,5,25
329,0,3,57
82,2,3,291
499,5,2,0
647,5,0,0
35,5,7,75
0,0,7,33
51,3,2,0
718,7,1,0
658,6,1,0
150,4,3,4
704,5,5,112
229,2,3,26
519,3,4,143
557,6,6,10
627,0,5,86
152,3,2,117
271,4,4,5
633,1,3,0
44,5,3,0
432,7,7,73
602,5,4,103
499,4,4,45
177,3,2,0
496,6,3,0
238,2,4,34
413,3,2,12
474,4,4,21
260,5,6,250
78,3,4,12
208,2,7,56
263,4,1,5
90,0,0,32
727,0,1,45
181,3,4,7
218,1,2,16
644,5,1,0
466,7,5,0
158,4,4,25
324,3,0,0
299,3,7,0
0,3,0,0
416,3,3,7
69,5,7,42
432,4,5,164
727,4,3,1402
207,0,7,53
176,0,4,0
295,3,7,6
248,7,3,0
401,0,0,0
434,4,0,0
185,6,3,0
304,4,6,30
425,0,2,63
54,1,2,0
365,5,3,0
547,7,4,0
233,0,5,8
486,2,5,22
363,5,1,0
140,2,7,87
470,3,3,27
655,4,7,12
707,0,4,35
498,3,6,159
364,1,5,35
540,7,6,9
588,7,3,0
693,3,2,107
187,4,3,12
730,7,2,0
527,6,1,0
319,5,7,0
390,7,4,0
550,6,6,40
79,3,7,4
452,4,1,8
201,4,0,0
496,4,3,0
707,7,7,13
670,4,6,1082
475,4,7,42
57,7,4,3
711,5,4,0
58,6,1,0
568,4,6,84
631,3,3,0
602,0,5,64
453,4,7,33
660,3,5,31
365,1,3,39
676,5,5,74
341,3,1,6
76,3,5,4
561,1,3,0
561,7,0,0
548,7,2,0
400,1,6,167
338,1,1,6
601,4,1,11
552,5,4,32
712,4,1,0
651,7,3,12
558,5,2,0
128,5,4,7
312,3,2,16
604,3,1,28
621,3,1,18
722,2,1,0
624,5,1,11
391,4,4,30
449,2,4,78
639,3,7,37
177,4,1,0
556,6,2,0
271,5,2,0
356,6,4,10
104,3,4,4
277,2,4,14
276,0,4,38
88,4,7,300
360,4,0,0
247,2,5,9
200,7,6,0
66,6,0,0
470,4,6,34
637,7,3,0
167,0,0,0
634,1,4,0
543,6,3,15
538,3,6,9
417,2,1,0
502,4,5,153
192,6,1,12
180,7,2,0
62,4,7,27
519,5,3,0
322,7,6,0
25,3,2,3
559,5,2,0
257,2,4,50
421,7,5,31
479,1,6,539
27,6,4,0
678,7,6,12
341,0,3,37
571,3,0,16
215,0,1,16
721,4,6,472
515,4,6,0
584,4,2,0
651,2,2,39
432,3,0,0
560,0,7,0
430,0,0,12
9,3,2,169
40,7,3,0
110,2,1,0
238,5,5,42
449,2,2,25
107,0,0,6
719,0,1,35
573,3,2,10
207,1,1,0
133,0,2,28
134,0,5,83
148,2,4,4
425,4,1,12
175,7,4,0
376,2,4,124
390,1,4,7
218,3,2,5
199,1,4,0
399,4,5,83
2,2,6,3
58,0,1,0
671,5,4,82
638,6,4,0
711,3,7,13
605,0,0,11
728,1,3,781
41,1,0,3
613,1,7,57
104,5,0,0
494,2,0,0
80,6,7,10
356,0,2,17
601,5,2,11
619,7,7,0
145,6,1,0
143,1,5,74
349,4,4,48
181,5,5,24
563,1,3,10
379,1,2,46
61,1,3,192
581,0,4,27
521,1,6,161
321,4,0,0
446,7,4,0
459,0,0,0
333,5,3,6
173,3,4,7
554,3,6,335
490,2,4,0
522,1,0,9
613,2,2,11
234,6,0,0
31,4,0,0
251,2,3,72
487,1,4,0
453,6,2,8
129,4,5,202
294,6,5,15
558,1,1,0
585,4,6,0
108,6,1,4
198,7,1,0
59,1,1,3
373,2,3,220
479,4,4,103
499,2,0,0
247,5,6,0
512,3,2,0
258,2,1,0
637,0,0,0
286,1,5,41
661,7,4,31
423,6,4,7
389,0,7,41
217,1,5,47
131,7,1,0
478,4,5,146
445,5,0,0
167,7,2,0
218,2,3,37
344,2,3,0
306,6,4,6
169,3,7,12
434,6,7,8
349,6,5,54
700,1,3,203
322,3,0,0
437,0,6,45
442,7,1,0
55,6,4,0
718,2,5,203
62,7,4,3
84,4,2,28
73,2,5,26
597,4,0,0
660,4,2,0
394,1,4,18
368,7,0,0
561,5,5,10
44,0,2,43
78,7,7,0
31,0,6,0
146,2,7,7
422,1,1,12
655,0,5,12
603,2,0,0
144,0,7,23
626,6,0,0
495,6,1,0
24,6,4,3
114,4,0,0
681,6,4,0
359,2,4,125
447,2,5,53
621,5,4,18
331,6,5,20
399,4,6,66
13,1,4,96
386,1,5,167
240,3,6,39
295,4,1,0
565,2,0,0
153,1,6,62
184,4,2,0
394,4,4,0
93,2,4,89
469,3,0,0
613,1,2,46
10,3,5,254
503,3,7,36
267,7,5,14
214,4,7,16
628,5,3,11
554,4,4,84
698,2,5,246
504,3,5,737
481,5,0,0
426,6,1,0
606,0,4,11
597,4,5,159
622,6,6,28
680,6,2,0
478,5,6,525
224,1,2,5
264,1,5,117
333,0,6,396
421,0,6,51
139,5,3,101
406,7,7,41
605,5,0,0
691,4,1,0
396,2,5,30
127,5,6,0
196,6,3,0
603,3,2,75
203,1,6,45
678,7,2,0
377,5,7,39
220,5,0,0
114,0,1,0
566,3,4,116
10,6,6,147
626,4,6,108
54,4,4,3
636,6,7,11
199,2,3,0
50,6,5,9
268,2,2,0
369,4,6,0
114,2,4,43
463,7,3,8
462,5,7,13
399,5,1,7
177,4,0,0
48,0,4,36
630,3,5,60
142,0,7,48
653,2,2,39
360,1,5,362
160,7,6,0
431,4,0,12
122,1,7,21
716,3,5,156
95,1,0,10
726,1,3,930
119,3,0,0
70,2,1,0
257,1,1,5
118,3,7,17
243,4,6,5
253,5,7,14
702,6,2,0
54,3,4,0
21,4,3,11
622,1,7,185
331,7,1,0
225,1,1,0
311,4,0,0
62,1,0,3
215,0,7,73
433,2,4,184
564,6,2,0
543,7,5,0
88,7,0,0
510,3,0,0
629,2,0,0
702,5,3,22
378,7,1,0
128,3,6,46
563,1,2,10
671,4,5,274
608,0,4,18
208,4,5,209
502,1,5,334
523,2,0,0
342,6,5,6
606,2,2,11
377,5,6,35
543,1,2,129
408,5,1,0
317,3,6,67
192,4,5,33
339,2,1,0
692,1,7,0
625,6,0,0
281,6,4,0
731,1,7,200
540,6,4,9
538,0,7,0
321,3,2,0
349,2,3,114
211,0,0,8
484,5,3,8
176,3,3,84
414,2,1,0
220,0,5,0
236,6,2,0
28,4,6,0
458,6,2,0
511,2,1,0
348,2,6,10
410,4,1,0
697,4,4,43
276,7,2,0
546,2,5,160
42,5,1,11
119,7,3,0
388,7,3,0
278,3,4,23
692,7,7,0
10,2,1,0
480,2,0,0
453,4,1,8
216,0,5,29
407,1,6,1096
647,0,3,97
27,7,4,0
436,5,2,25
46,1,5,149
666,0,5,165
615,0,6,28
458,6,7,42
117,3,0,0
690,1,3,0
191,1,5,31
285,7,5,18
65,5,1,292
347,3,7,0
214,6,6,33
641,1,1,0
234,0,0,5
480,1,7,131
436,1,1,0
116,3,1,23
480,5,5,153
473,0,4,77
501,7,5,0
621,1,0,0
40,4,5,195
573,5,1,74
626,2,7,127
578,1,2,54
241,4,7,22
260,4,7,22
493,0,7,100
650,1,0,0
666,5,1,0
47,0,7,32
371,7,7,0
466,0,7,0
647,0,4,127
169,0,4,15
104,4,2,0
176,0,6,0
597,5,4,98
342,1,5,27
656,5,3,0
95,3,7,44
327,5,5,32
325,6,7,6
69,4,4,45
486,2,3,14
701,1,0,0
169,6,1,0
514,1,2,15
580,1,6,54
462,4,2,61
12,6,6,0
496,7,3,0
65,7,6,49
361,2,0,17
118,7,5,17
675,3,2,54
506,6,0,0
583,6,6,0
204,7,4,0
199,5,2,0
419,1,2,0
433,2,0,0
260,2,6,53
500,6,6,22
471,1,0,0
413,0,7,43
6,5,7,0
95,5,0,0
312,3,3,119
715,7,0,0
618,1,4,18
454,6,0,0
688,0,5,235
359,6,6,87
635,2,5,0
276,3,7,32
152,0,1,7
182,0,2,43
154,1,4,146
243,0,7,5
686,6,5,0
119,6,1,0
631,2,0,0
421,7,6,0
34,3,0,0
172,7,0,0
660,5,4,20
442,1,1,0
349,7,1,0
510,4,4,23
54,4,5,3
280,5,6,29
594,4,4,71
165,0,6,2213
717,4,7,35
538,2,5,0
318,2,3,10
126,2,6,4
547,3,0,0
297,1,1,0
618,1,3,57
194,1,3,28
395,0,7,11
509,1,2,23
670,5,6,470
653,7,0,0
261,3,6,139
293,0,0,6
511,4,3,105
658,0,7,0
481,4,1,8
592,3,3,122
235,7,5,0
189,5,6,19
295,1,7,15
464,6,6,0
47,4,6,46
58,4,4,154
264,7,2,0
439,3,3,33
259,7,6,0
194,6,6,8
79,0,1,0
24,7,5,0
131,1,4,307
680,2,3,0
651,6,4,0
725,3,5,2051
103,4,1,0
227,7,5,13
669,1,5,235
77,4,3,16
399,3,0,0
47,0,1,3
102,2,5,4
680,6,1,0
658,6,5,12
417,5,7,7
674,2,5,288
474,5,7,0
521,7,6,9
147,6,4,0
446,4,1,0
355,6,5,33
4,2,4,3
116,1,5,46
556,3,1,10
690,4,6,0
612,0,0,0
331,1,6,97
307,7,6,0
460,0,2,42
68,2,6,2299
333,1,7,83
259,2,3,53
457,3,5,146
446,2,7,33
32,2,2,49
436,0,2,33
694,6,4,12
46,0,7,89
253,0,6,17
377,0,0,170
684,5,5,54
172,7,7,4
456,3,7,90
540,4,1,9
348,2,2,6
16,1,2,46
590,5,6,10
420,1,4,0
607,3,6,57
66,1,7,487
21,6,7,8
6,0,6,0
675,2,0,21
155,4,3,7
499,5,7,72
336,1,5,260
581,4,4,115
569,4,5,135
476,6,0,0
549,6,7,49
50,7,5,3
3,6,6,8
96,3,5,54
496,1,1,8
650,5,0,0
406,0,6,1151
525,2,3,99
374,1,6,57
163,2,0,7
715,4,5,393
74,7,3,4
567,6,4,10
609,0,3,0
368,3,4,0
644,6,2,0
511,5,3,0
455,6,4,45
328,0,3,57
153,6,1,0
338,3,4,91
710,3,7,43
125,6,4,0
339,0,1,17
13,1,2,24
219,6,5,8
667,5,7,694
90,6,1,0
372,7,4,0
82,0,3,304
24,5,0,0
142,1,6,972
648,4,0,12
210,5,7,45
424,3,2,24
545,3,2,40
725,3,7,590
191,4,2,0
427,7,5,12
616,5,2,0
332,3,4,42
668,3,6,561
72,3,4,26
550,6,5,65
205,3,5,20
486,2,7,64
279,0,5,23
635,5,7,0
443,5,3,8
244,7,1,0
277,7,2,0
682,7,2,0
249,2,7,0
358,7,0,0
423,0,4,94
537,0,1,0
197,0,5,12
687,5,7,0
68,0,3,418
406,0,3,149
168,7,4,12
303,7,4,0
168,3,4,50
648,6,7,63
162,1,3,44
100,0,6,0
662,5,4,20
631,5,1,37
102,2,1,0
292,6,7,0
214,7,0,0
339,4,0,10
639,2,5,78
403,5,6,53
264,0,3,65
76,6,0,0
367,3,0,0
511,1,4,15
417,3,0,0
486,7,1,0
519,6,6,0
230,0,2,13
190,2,2,24
603,5,6,28
311,6,1,9
96,0,7,27
215,4,7,25
175,2,7,7
24,1,3,14
161,1,5,535
503,0,7,362
244,0,2,14
604,5,5,82
114,5,5,46
35,6,3,34
673,3,7,41
222,4,2,0
209,2,6,177
408,6,4,12
493,3,1,8
53,7,1,0
431,7,0,0
707,6,3,0
68,6,5,96
321,7,4,0
533,2,4,71
500,4,3,267
612,6,4,0
547,6,7,9
260,3,0,0
525,3,4,129
449,3,6,53
576,1,2,115
648,4,4,82
84,4,1,12
731,5,5,368
721,0,0,14
643,2,4,37
343,4,6,21
475,0,7,151
156,6,3,0
372,0,3,107
581,2,7,98
562,1,6,0
368,6,6,0
331,2,0,0
426,1,1,12
682,6,5,66
68,4,4,94
586,7,3,0
446,0,7,13
704,3,1,0
189,1,1,4
303,2,3,123
640,1,3,11
377,3,4,135
91,1,5,117
517,0,1,295
163,4,5,307
351,4,1,17
399,0,3,60
453,1,2,33
211,1,3,76
414,0,0,7
85,0,0,35
523,6,4,9
686,5,2,0
647,1,6,127
433,7,1,0
329,0,6,251
237,1,4,34
389,6,5,0
687,5,1,0
664,1,2,153
128,3,2,0
386,4,5,197
53,2,7,0
129,1,5,292
303,2,5,58
525,4,4,105
428,4,2,144
68,7,0,0
350,3,3,114
399,4,0,0
535,2,5,0
5,2,0,0
332,6,0,0
631,1,1,0
725,6,3,82
435,1,0,0
66,4,1,45
81,7,4,4
500,3,3,131
221,6,6,5
323,2,6,0
397,2,3,160
300,4,2,0
309,1,1,15
579,5,4,0
602,5,5,75
8,2,1,0
453,2,2,13
131,6,5,28
89,1,5,209
375,6,7,85
634,0,6,0
349,3,6,37
273,2,7,5
18,7,4,0
330,7,4,0
567,4,6,168
218,7,6,5
288,4,6,30
407,7,1,0
217,1,3,64
398,0,6,89
585,7,2,0
2,3,1,0
118,6,3,4
235,6,2,0
59,2,5,186
707,1,1,0
46,0,5,204
527,5,5,143
17,3,3,49
80,7,0,0
398,4,1,18
296,0,6,0
224,2,2,0
508,7,4,9
406,4,7,30
440,7,6,0
194,1,1,0
341,6,3,0
676,1,2,41
338,5,6,60
681,4,2,0
62,5,2,0
187,4,2,0
722,6,3,0
464,1,1,0
396,6,4,0
339,2,5,81
532,5,2,15
723,6,5,59
227,0,0,0
591,1,1,0
466,3,2,0
189,2,7,24
41,5,7,190
232,5,7,13
570,7,7,0
688,3,3,74
38,6,3,6
552,6,4,32
141,3,1,7
34,1,4,249
348,0,3,10
238,3,7,42
340,5,6,6
132,3,1,0
381,2,4,39
49,1,4,9
123,4,5,13
660,5,1,0
225,2,2,0
465,3,4,13
655,6,2,0
500,0,0,8
440,6,0,0
466,6,7,0
422,6,0,0
15,4,2,0
361,7,3,0
257,7,4,5
604,6,1,0
238,5,6,8
468,1,2,48
645,4,2,0
132,2,4,83
599,0,0,17
236,0,0,16
338,2,2,87
179,6,7,0
679,5,3,0
470,6,2,0
251,0,2,31
682,5,6,0
389,7,0,0
519,7,6,67
272,3,7,14
515,0,2,9
672,2,3,140
441,2,1,0
594,7,5,10
74,3,1,10
619,1,3,64
250,4,5,9
288,1,1,15
298,1,0,0
641,2,6,116
316,2,5,83
80,6,0,0
233,6,5,21
330,4,4,26
156,0,7,114
668,4,3,172
488,5,4,0
591,7,0,0
110,5,6,0
713,4,6,0
490,1,4,8
598,2,2,88
48,3,0,0
185,2,7,27
369,4,2,0
47,5,1,0
366,5,4,7
328,6,3,0
598,0,4,98
591,3,4,298
35,6,5,123
310,5,5,157
529,3,6,304
578,4,0,0
705,3,6,281
608,2,3,28
590,0,6,54
452,3,4,33
107,2,0,0
531,7,7,15
83,1,3,281
294,4,7,15
209,0,3,36
2,5,6,0
157,0,6,69
227,3,1,0
218,2,5,64
536,5,1,0
101,2,6,0
560,2,6,0
430,7,3,0
367,7,2,0
103,7,2,0
438,0,6,25
321,0,3,6
509,4,3,85
304,4,4,40
568,3,0,0
159,0,0,11
290,7,7,0
443,5,7,8
161,6,0,0
147,0,6,7
266,7,2,0
107,0,3,13
628,7,3,0
390,2,3,41
591,1,6,132
361,3,6,135
127,2,6,0
300,0,5,0
478,5,5,159
60,2,6,115
409,0,6,770
710,5,0,0
197,2,1,0
415,0,4,24
507,6,7,15
536,7,6,0
180,1,3,4
450,7,5,20
609,1,2,0
631,2,6,11
15,1,1,3
31,1,4,0
88,5,1,0
212,0,5,76
573,4,6,619
700,4,6,899
349,4,7,125
675,3,7,33
297,3,3,9
670,4,3,223
653,5,7,31
414,1,2,19
298,5,4,6
318,0,2,10
411,1,6,149
443,3,2,0
493,1,4,117
406,4,6,518
117,5,1,0
616,6,1,0
109,0,1,4
478,3,4,61
491,2,4,0
319,2,7,10
372,3,5,17
686,7,0,0
539,4,5,0
481,5,4,22
303,7,6,113
35,1,0,0
242,7,0,0
100,3,2,0
446,2,4,13
546,2,0,0
268,6,2,0
274,6,4,9
403,6,6,0
418,3,4,31
596,2,4,78
5,7,2,0
670,5,3,31
101,0,7,0
75,3,4,0
255,2,3,94
282,1,2,61
234,3,1,5
380,7,0,0
394,0,0,0
549,3,4,65
642,5,5,127
121,2,4,39
300,5,1,0
723,2,5,1711
136,1,3,170
10,1,7,377
463,6,5,0
530,5,6,65
711,5,7,0
606,2,1,0
718,7,4,0
365,7,5,7
99,4,5,4
649,5,6,71
720,0,2,45
573,6,3,26
253,5,2,0
648,3,2,39
98,7,2,0
657,4,3,12
348,7,2,0
330,3,4,87
404,4,4,89
253,7,1,0
374,2,7,96
406,1,1,11
473,0,5,117
233,4,0,8
78,6,7,0
241,2,1,5
368,3,0,0
98,2,2,4
655,3,7,0
63,3,5,406
679,4,2,12
92,4,3,60
45,0,3,63
34,5,7,115
710,4,0,0
623,1,7,103
315,0,7,57
584,0,5,0
82,0,0,12
262,7,7,5
169,4,3,46
72,6,6,4
584,2,3,17
370,0,0,0
200,5,7,0
375,2,6,92
334,5,7,42
278,7,1,0
140,4,6,1041
262,1,3,89
311,2,2,43
317,4,1,0
402,4,1,41
441,6,4,8
665,4,2,0
391,1,3,11
692,4,4,0
209,2,0,0
34,4,1,18
157,4,1,25
400,7,1,0
526,7,7,15
419,2,4,0
709,4,6,35
367,2,7,7
443,7,7,0
534,5,2,0
372,6,1,0
476,7,7,0
232,4,5,16
263,2,7,31
24,7,7,3
607,6,2,0
385,6,5,11
49,4,4,6
421,2,0,0
317,4,5,26
635,2,7,0
20,5,1,0
729,0,2,82
654,2,2,51
350,2,1,0
137,3,0,4
235,1,0,5
396,1,7,7
226,2,2,5
366,0,1,39
581,7,5,27
261,2,2,17
468,1,3,34
158,1,5,471
143,3,6,87
167,6,1,0
578,5,5,115
611,4,3,0
62,6,6,6
379,1,4,153
97,2,4,43
300,0,4,19
409,2,6,763
504,7,5,9
101,4,2,0
639,4,1,37
247,7,1,0
234,6,1,0
586,4,0,0
71,3,7,21
676,4,7,86
172,4,0,0
238,5,4,13
164,6,6,37
531,4,4,65
197,1,1,0
276,4,7,5
470,6,0,0
573,2,2,26
718,1,2,69
725,6,0,0
328,5,5,83
566,0,3,94
484,3,6,100
55,5,2,0
386,7,3,0
19,1,7,311
693,5,7,202
44,4,1,83
557,4,3,126
304,5,5,117
550,5,2,31
606,7,6,0
381,4,0,0
570,0,7,261
636,1,2,0
623,0,7,82
646,6,7,30
712,5,5,0
572,3,0,0
272,5,5,0
67,5,3,12
650,1,6,153
492,5,7,8
239,0,1,5
81,0,2,28
67,4,7,139
141,7,0,0
193,7,3,0
305,6,5,6
335,3,0,10
32,1,7,109
56,5,0,0
341,0,4,37
2,6,1,0
24,3,4,25
34,3,3,181
137,5,4,11
142,6,4,13
228,3,4,5
228,6,5,8
241,7,7,0
367,1,5,7
92,3,5,256
499,0,3,100
450,2,2,86
529,2,7,104
536,3,7,0
532,2,5,120
495,7,4,8
649,6,2,0
362,6,2,0
577,2,5,450
226,6,7,0
520,6,4,29
175,3,5,0
271,0,6,0
350,7,6,6
501,6,7,36
673,1,5,173
725,2,1,23
261,1,2,58
176,7,7,0
630,2,4,49
440,0,6,13
675,5,3,33
528,4,1,9
190,5,3,15
405,7,5,18
424,1,3,94
695,1,4,128
403,5,1,0
78,0,5,0
90,1,5,205
708,2,2,0
81,6,5,28
545,2,5,249
465,4,5,8
557,3,7,42
686,6,3,0
1,5,4,8
120,0,3,48
302,0,3,83
388,5,3,18
473,4,7,48
403,1,2,126
52,6,0,0
300,0,1,9
16,1,7,114
315,0,3,20
443,1,0,0
210,1,1,8
0,0,0,0
617,7,4,0
140,2,6,1348
186,6,5,4
684,5,2,0
713,7,0,0
324,2,3,10
17,1,6,546
596,4,4,98
385,4,2,0
187,4,0,0
11,3,5,164
409,7,3,0
501,5,6,724
426,4,1,19
359,7,3,0
61,0,3,171
104,7,3,0
271,4,5,9
178,0,6,12
226,1,6,5
666,1,6,368
720,0,6,295
210,6,1,0
253,4,4,44
600,6,6,46
316,6,7,6
174,4,4,7
556,0,1,0
121,1,5,59
447,7,3,0
709,6,3,13
21,1,6,734
311,2,4,83
715,1,2,190
54,5,6,3
423,3,1,0
652,7,6,63
574,3,0,0
26,0,0,0
335,2,0,0
400,1,1,7
52,1,5,0
474,6,7,42
138,1,6,697
636,4,3,11
119,1,4,4
183,2,3,15
541,0,5,104
549,6,4,0
648,1,0,0
261,6,1,0
427,3,4,51
392,2,5,7
615,3,2,28
35,3,1,23
47,7,0,0
154,7,5,7
363,0,1,28
309,1,7,49
486,6,7,0
278,2,5,47
18,0,1,30
521,7,4,0
599,3,7,88
338,7,1,0
279,7,3,0
476,1,7,117
713,7,1,0
263,2,3,50
14,3,3,19
136,3,2,70
393,0,5,0
653,6,1,0
534,5,4,9
101,3,3,4
587,5,3,0
645,1,7,67
697,6,5,13
80,5,2,0
389,3,4,89
571,0,5,177
439,1,6,0
634,1,7,11
705,6,3,0
455,4,3,53
452,6,3,0
659,3,4,0
652,2,5,133
348,1,4,21
544,6,6,40
210,7,6,12
303,3,4,79
423,5,5,70
378,6,1,0
14,3,6,41
428,4,4,70
635,0,5,37
450,5,5,8
453,0,4,58
327,7,4,0
155,6,7,23
78,4,3,19
695,7,0,0
368,7,2,0
419,5,5,12
222,5,4,5
189,2,6,72
582,0,5,10
529,7,0,0
595,1,4,34
172,1,7,24
148,0,6,4
637,6,1,0
468,1,1,21
671,5,1,0
403,4,6,89
130,3,7,48
346,5,4,0
489,2,4,0
94,1,3,152
573,2,5,200
104,7,0,0
23,4,6,36
187,7,0,0
377,4,2,0
492,6,1,0
48,2,1,0
660,5,5,71
305,2,2,15
454,3,7,58
441,4,1,0
101,7,5,4
333,3,6,139
21,2,3,123
137,6,0,0
51,1,5,3
580,4,0,0
590,4,6,88
123,3,5,21
713,3,0,0
699,2,0,0
652,7,5,20
73,2,3,16
277,0,3,41
690,7,3,0
58,7,5,0
156,6,6,7
340,6,7,21
208,1,3,149
269,6,5,0
44,0,5,622
215,0,4,56
59,1,2,115
582,0,2,17
536,6,0,0
634,6,0,0
629,1,7,30
623,4,3,64
669,3,3,71
550,4,6,789
265,1,7,70
563,5,3,0
43,5,0,0
77,7,3,0
647,2,7,231
537,6,4,9
100,4,3,6
113,1,4,29
685,5,2,0
574,4,1,26
335,7,4,6
635,7,2,0
243,7,2,5
546,0,4,71
524,6,1,15
247,0,3,0
11,3,6,90
564,7,5,0
246,2,0,0
191,0,0,0
113,3,6,46
653,3,4,39
428,5,7,51
117,3,1,10
416,4,7,12
40,3,6,430
262,5,2,27
697,6,4,0
41,6,0,0
422,6,3,31
0,6,5,14
460,0,3,34
691,3,5,0
199,2,2,0
335,5,2,6
127,2,1,0
230,6,4,13
370,2,3,11
521,3,4,137
582,4,6,10
186,1,7,15
618,6,5,0
661,4,6,39
420,6,0,0
315,7,1,0
407,5,4,23
266,0,0,5
282,1,0,0
680,6,0,0
105,7,4,23
724,2,1,14
692,3,1,0
20,1,2,38
517,6,4,0
62,3,1,9
225,5,7,5
606,0,5,75
595,3,5,264
69,5,4,27
369,7,1,0
695,7,6,21
605,4,3,75
704,4,6,225
672,0,1,12
177,7,2,0
585,6,4,0
261,1,0,0
240,2,0,0
348,0,0,6
18,7,3,5
450,6,2,0
127,2,7,0
594,3,4,98
407,4,7,149
687,7,3,0
514,2,2,15
369,3,3,0
211,6,2,0
115,7,5,13
466,7,1,0
92,6,0,0
491,7,2,0
508,4,5,91
314,7,6,42
576,7,2,0
522,6,5,67
464,6,5,0
74,0,6,10
175,6,0,0
415,2,2,12
720,2,5,340
325,5,0,0
341,1,1,0
102,2,0,0
622,1,0,0
96,1,4,10
654,2,7,20
687,3,3,0
442,0,5,8
181,0,5,12
390,5,5,7
645,1,6,67
601,7,5,18
149,4,7,0
164,1,3,132
409,6,2,7
16,2,6,200
428,0,2,101
127,7,2,0
134,2,7,83
114,1,4,27
514,1,7,0
681,0,3,0
209,6,7,16
487,4,2,0
414,3,1,7
304,5,7,9
534,6,3,0
164,6,5,23
264,4,7,32
106,7,1,0
602,7,4,28
348,0,1,0
399,2,4,138
505,5,2,0
452,0,1,8
260,7,3,0
518,0,5,219
197,5,6,0
464,1,5,8
230,2,1,5
567,4,5,100
276,3,4,5
507,0,7,143
702,2,2,78
19,4,0,14
1,0,0,0
358,7,6,6
424,5,1,0
395,0,1,0
560,3,4,10
709,0,5,13
683,2,6,21
297,2,2,0
585,7,1,0
569,3,7,126
701,3,5,1664
22,1,6,131
555,4,2,26
564,5,3,16
195,1,4,16
253,5,0,0
89,3,1,12
279,6,1,0
408,6,2,0
712,3,2,0
373,0,3,330
396,3,2,7
546,5,0,15
484,5,4,22
538,1,0,0
138,7,4,0
50,7,3,0
119,1,2,17
300,0,0,6
38,3,7,68
198,6,5,0
716,3,7,190
112,2,2,33
141,7,6,11
88,0,7,225
255,5,6,120
585,1,5,0
620,2,7,57
352,2,6,162
720,2,6,472
453,1,6,53
671,7,0,0
684,4,0,0
587,7,5,0
528,5,7,31
580,0,7,98
84,6,4,26
307,7,2,0
285,5,3,5
209,6,0,0
296,1,6,6
164,3,2,41
280,3,6,29
286,2,2,29
672,6,2,0
542,6,1,0
719,7,6,35
103,7,1,0
508,1,6,47
332,4,0,0
537,3,6,0
478,7,2,0
340,7,4,44
156,1,6,124
397,0,6,53
573,4,2,0
18,5,5,104
571,6,5,32
18,1,0,5
26,2,0,0
634,3,0,0
194,4,5,25
34,6,1,0
15,3,2,5
27,1,6,3
275,0,2,23
634,7,1,0
32,6,5,9
716,6,7,22
553,2,4,126
394,7,0,0
490,7,1,0
459,7,2,0
123,7,3,0
272,6,5,14
639,3,5,49
645,6,2,0
548,5,5,80
373,0,0,22
85,1,7,132
437,1,7,45
566,0,7,126
334,2,6,740
467,5,3,0
407,5,3,11
149,3,4,4
696,0,6,350
206,4,5,40
35,7,7,9
148,4,2,0
91,7,2,0
723,3,7,354
723,4,5,1076
500,5,7,181
323,2,4,6
626,3,2,0
496,5,5,50
530,2,6,350
96,3,0,0
228,0,4,8
9,6,3,0
197,7,1,0
51,6,5,0
314,0,7,109
205,6,7,5
239,5,0,0
138,2,5,466
57,0,5,177
541,7,4,0
154,5,6,37
340,0,0,6
85,3,1,19
320,6,4,0
379,6,1,0
535,0,3,25
195,0,0,12
534,3,5,49
491,0,3,14
93,1,0,0
183,4,4,12
335,5,6,350
254,0,7,27
69,5,2,0
476,5,0,0
596,1,3,115
539,7,7,0
208,3,5,88
17,6,1,0
666,2,7,192
539,0,4,0
715,5,2,13
57,3,6,226
502,2,3,117
494,6,3,0
540,1,4,65
145,2,4,14
231,3,3,8
23,1,7,22
354,3,0,6
527,4,2,0
13,0,7,213
181,6,3,0
482,6,4,36
92,0,7,123
409,2,1,7
511,6,1,0
27,7,7,0
556,2,7,58
634,3,6,0
367,4,4,7
271,1,4,0
461,3,6,56
419,2,7,12
650,4,4,31
215,2,4,36
542,5,6,0
266,0,4,32
586,5,2,0
539,3,2,0
448,4,6,86
566,7,3,0
164,5,7,256
490,5,2,0
458,3,3,96
52,1,2,0
289,3,4,30
195,7,1,0
309,5,3,58
401,1,2,71
436,0,0,0
420,5,1,0
363,6,3,0
141,1,3,52
250,6,4,0
635,6,6,0
593,6,2,17
133,7,3,0
579,3,0,0
554,7,7,10
459,0,3,111
305,7,5,0
646,4,7,86
326,4,2,0
655,5,7,0
517,4,7,67
474,1,0,0
537,6,5,9
273,3,7,0
470,7,4,0
575,1,3,393
87,3,1,12
590,0,3,176
714,1,0,0
576,0,7,298
94,0,5,41
306,4,1,0
310,1,4,30
333,5,1,0
240,3,4,39
97,3,5,63
141,4,4,80
333,3,3,61
77,1,3,0
197,6,7,5
653,3,0,0
731,3,0,0
479,0,6,751
116,5,2,4
145,3,6,37
487,3,0,0
513,2,0,0
315,7,7,0
277,3,0,0
